projectandfeature,methodname,totaltraces,truetraces,precision,recall
libxml2-2.9.3-htmlisbooleanattr,Classic vector model,9,1,0.1111111111111111,1.0
libxml2-2.9.3-xmldumpentitydecl,Classic vector model,5,1,0.2,1.0
libxml2-2.9.3-xmlsavesetescape,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-xmlreadernewfile,Classic vector model,7,1,0.14285714285714285,1.0
libxml2-2.9.3-xmlrelaxngsetvaliderrors,Classic vector model,11,1,0.09090909090909091,1.0
libxml2-2.9.3-xmllistreversewalk,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-xmlschemafreetype,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-xmlgetrefs,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-xmlstringgetnodelist,Classic vector model,10,1,0.1,1.0
libxml2-2.9.3-xmlxptrnewrangenodeobject,Classic vector model,5,1,0.2,1.0
libxml2-2.9.3-trio_microsoft,Classic vector model,12,1,0.08333333333333333,1.0
libxml2-2.9.3-xmlpatternfromroot,Classic vector model,5,1,0.2,1.0
libxml2-2.9.3-xmlschemasaxunplug,Classic vector model,5,1,0.2,1.0
libxml2-2.9.3-xmlschematronsetvalidstructurederrors,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-xmlucsiscatsk,Classic vector model,8,1,0.125,1.0
libxml2-2.9.3-xmltextreaderstandalone,Classic vector model,7,1,0.14285714285714285,1.0
libxml2-2.9.3-xmltextmerge,Classic vector model,7,1,0.14285714285714285,1.0
libxml2-2.9.3-xmlschemacomparevalueswhtsp,Classic vector model,5,1,0.2,1.0
libxml2-2.9.3-linux,Classic vector model,8,4,0.5,1.0
libxml2-2.9.3-_dlfcn_h_,Classic vector model,6,1,0.16666666666666666,1.0
libxml2-2.9.3-xmlnanoftpcwd,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-libxml_modules_enabled,Classic vector model,76,1,0.0,0.0
libxml2-2.9.3-xmlautomatanewepsilon,Classic vector model,8,1,0.125,1.0
libxml2-2.9.3-xmltextwriterwritedtdelement,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-xmlucsislowsurrogates,Classic vector model,7,1,0.14285714285714285,1.0
libxml2-2.9.3-xmlnewcharref,Classic vector model,8,1,0.125,1.0
libxml2-2.9.3-xmltextreaderexpand,Classic vector model,7,1,0.14285714285714285,1.0
libxml2-2.9.3-enetunreach,Classic vector model,3,1,0.3333333333333333,1.0
libxml2-2.9.3-xmlucsiskanbun,Classic vector model,7,1,0.14285714285714285,1.0
libxml2-2.9.3-xmlschemavalidatedoc,Classic vector model,11,1,0.09090909090909091,1.0
libxml2-2.9.3-xmlregisternodedefault,Classic vector model,8,1,0.125,1.0
libxml2-2.9.3-xmltextreaderrelaxngvalidatectxt,Classic vector model,7,1,0.14285714285714285,1.0
libxml2-2.9.3-xmlparsepitarget,Classic vector model,6,1,0.16666666666666666,1.0
libxml2-2.9.3-libxml_valid_enabled,Classic vector model,99,1,0.0,0.0
libxml2-2.9.3-xmlregisteroutputcallbacks,Classic vector model,3,1,0.3333333333333333,1.0
libxml2-2.9.3-xmlloadexternalentity,Classic vector model,9,1,0.1111111111111111,1.0
libxml2-2.9.3-libxml_xinclude_enabled,Classic vector model,69,1,0.014492753623188406,1.0
libxml2-2.9.3-xmlucsiscats,Classic vector model,8,1,0.125,1.0
libxml2-2.9.3-xmlparseuri,Classic vector model,20,1,0.05,1.0
libxml2-2.9.3-xmlacatalogresolve,Classic vector model,7,1,0.14285714285714285,1.0
libxml2-2.9.3-xmltextwriterstartpi,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-have_rand,Classic vector model,67,1,0.014925373134328358,1.0
libxml2-2.9.3-xmlucsistaixuanjingsymbols,Classic vector model,7,1,0.14285714285714285,1.0
libxml2-2.9.3-xmlnanohttpmethodredir,Classic vector model,3,1,0.3333333333333333,1.0
libxml2-2.9.3-pybool_check,Classic vector model,93,1,0.0,0.0
libxml2-2.9.3-xmlxpathnextfollowing,Classic vector model,7,1,0.14285714285714285,1.0
libxml2-2.9.3-xmlparseattribute,Classic vector model,6,1,0.16666666666666666,1.0
libxml2-2.9.3-xmlbuffercreatestatic,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-xmllistremovelast,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-xmlregfreeregexp,Classic vector model,11,1,0.09090909090909091,1.0
libxml2-2.9.3-xmlxpathfreecompexpr,Classic vector model,7,1,0.14285714285714285,1.0
libxml2-2.9.3-xmlrelaxngcleanuptypes,Classic vector model,9,1,0.1111111111111111,1.0
libxml2-2.9.3-htmlctxtreadfile,Classic vector model,7,1,0.14285714285714285,1.0
libxml2-2.9.3-xmldebugdumpnode,Classic vector model,7,1,0.14285714285714285,1.0
libxml2-2.9.3-xmloutputbuffercreateio,Classic vector model,5,1,0.2,1.0
libxml2-2.9.3-xmlparsexmldecl,Classic vector model,6,1,0.16666666666666666,1.0
libxml2-2.9.3-ebadmsg,Classic vector model,2,1,0.5,1.0
libxml2-2.9.3-xmlxpathnodeleading,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-htmlparsefile,Classic vector model,8,1,0.125,1.0
libxml2-2.9.3-iconv_const,Classic vector model,13,1,0.07692307692307693,1.0
libxml2-2.9.3-xmldictexists,Classic vector model,5,1,0.2,1.0
libxml2-2.9.3-einprogress,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-xmlnodegetcontent,Classic vector model,13,1,0.07692307692307693,1.0
libxml2-2.9.3-have_snprintf,Classic vector model,74,1,0.013513513513513514,1.0
libxml2-2.9.3-xmlmallocatomicloc,Classic vector model,3,1,0.3333333333333333,1.0
libxml2-2.9.3-libxml_debug_runtime,Classic vector model,104,1,0.0,0.0
libxml2-2.9.3-xmlsavefileenc,Classic vector model,8,1,0.125,1.0
libxml2-2.9.3-xmlnanohttpauthheader,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-htmldocdump,Classic vector model,11,1,0.09090909090909091,1.0
libxml2-2.9.3-trio_unix98,Classic vector model,10,1,0.0,0.0
libxml2-2.9.3-xmlsax2getlinenumber,Classic vector model,7,1,0.14285714285714285,1.0
libxml2-2.9.3-xmlpedanticparserdefault,Classic vector model,17,1,0.058823529411764705,1.0
libxml2-2.9.3-xmlthrdefindenttreeoutput,Classic vector model,6,1,0.16666666666666666,1.0
libxml2-2.9.3-have_sys_types_h,Classic vector model,106,1,0.009433962264150943,1.0
libxml2-2.9.3-xmlxpathfreenodeset,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-xmlschematronfree,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-xmlxpathnodesetaddunique,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-xmlregexecpushstring2,Classic vector model,6,1,0.16666666666666666,1.0
libxml2-2.9.3-xmllistcreate,Classic vector model,7,1,0.14285714285714285,1.0
libxml2-2.9.3-xmlregfreeexecctxt,Classic vector model,7,1,0.14285714285714285,1.0
libxml2-2.9.3-mk_uint64,Classic vector model,5,1,0.2,1.0
libxml2-2.9.3-xmlparsesystemliteral,Classic vector model,6,1,0.16666666666666666,1.0
libxml2-2.9.3-xmlbufferresize,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-xmladdref,Classic vector model,6,1,0.16666666666666666,1.0
libxml2-2.9.3-qualifier_size_t_upper,Classic vector model,102,1,0.0,0.0
libxml2-2.9.3-xmlnewtextwriterfilename,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-xmlxpathpopstring,Classic vector model,7,1,0.14285714285714285,1.0
libxml2-2.9.3-xmlfreermutex,Classic vector model,5,1,0.2,1.0
libxml2-2.9.3-ndebug,Classic vector model,5,1,0.2,1.0
libxml2-2.9.3-xmlsearchns,Classic vector model,17,1,0.058823529411764705,1.0
libxml2-2.9.3-trio_replace_stdio,Classic vector model,82,1,0.012195121951219513,1.0
libxml2-2.9.3-xmlxpathcastnodesettonumber,Classic vector model,4,1,0.25,1.0
libxml2-2.9.3-max,Classic vector model,67,1,0.014925373134328358,1.0
libxml2-2.9.3-xmlhashaddentry2,Classic vector model,10,1,0.1,1.0
vim-7.4-use_thread_for_input_with_timeout,Neural networks,1,1,0.0,0.0
vim-7.4-win3264,Neural networks,31,1,0.03225806451612903,1.0
vim-7.4-s_ifmt,Neural networks,6,1,0.16666666666666666,1.0
vim-7.4-have_dlopen,Neural networks,6,1,0.16666666666666666,1.0
vim-7.4-cmdbuffsize,Neural networks,7,1,0.14285714285714285,1.0
vim-7.4-use_nb_errorhandler,Neural networks,5,1,0.2,1.0
vim-7.4-usr_vimrc_file3,Neural networks,25,1,0.0,0.0
vim-7.4-lesstif_version,Neural networks,1,1,0.0,0.0
vim-7.4-s_ischr,Neural networks,3,1,0.3333333333333333,1.0
vim-7.4-feat_lua,Neural networks,5,1,0.0,0.0
vim-7.4-no_console,Neural networks,2,1,0.0,0.0
vim-7.4-wsdebug,Neural networks,5,1,0.2,1.0
vim-7.4-pixel_already_typedefed,Neural networks,23,1,0.0,0.0
vim-7.4-feat_postscript,Neural networks,2,1,0.0,0.0
vim-7.4-use_vimpty_getenv,Neural networks,3,1,0.3333333333333333,1.0
vim-7.4-mblen,Neural networks,1,1,1.0,1.0
vim-7.4-mch_getenv,Neural networks,4,1,0.0,0.0
vim-7.4-eilseq,Neural networks,3,1,0.3333333333333333,1.0
vim-7.4-mz_gc_reg,Neural networks,4,1,0.0,0.0
vim-7.4-from_left_2nd_button_pressed,Neural networks,1,1,0.0,0.0
vim-7.4-debug_triewalk,Neural networks,57,1,0.017543859649122806,1.0
vim-7.4-have_poll,Neural networks,2,1,0.0,0.0
vim-7.4-win16,Neural networks,17,1,0.058823529411764705,1.0
vim-7.4-have_getpwuid,Neural networks,1,1,0.0,0.0
vim-7.4-mswin_find_replace,Neural networks,1,1,0.0,0.0
vim-7.4-icanon,Neural networks,2,1,0.5,1.0
vim-7.4-sigcont,Neural networks,3,1,0.3333333333333333,1.0
vim-7.4-usr_gvimrc_file4,Neural networks,27,1,0.0,0.0
vim-7.4-xmnshift,Neural networks,1,1,1.0,1.0
vim-7.4-old_vms,Neural networks,6,1,0.0,0.0
vim-7.4-_win64,Neural networks,7,1,0.14285714285714285,1.0
vim-7.4-feat_cmdwin,Neural networks,2,1,0.0,0.0
vim-7.4-s_ifdir,Neural networks,4,1,0.25,1.0
vim-7.4-mac_atsui_debug,Neural networks,2,1,0.5,1.0
vim-7.4-feat_libcall,Neural networks,1,1,0.0,0.0
vim-7.4-feat_signs,Neural networks,4,1,0.0,0.0
vim-7.4-sigxfsz,Neural networks,1,1,1.0,1.0
vim-7.4-feat_arp,Neural networks,10,1,0.0,0.0
vim-7.4-mch_write_dump,Neural networks,4,1,0.0,0.0
vim-7.4-sigdummyarg,Neural networks,2,1,0.5,1.0
vim-7.4-feat_localmap,Neural networks,1,1,0.0,0.0
vim-7.4-openfilename_size_version_400,Neural networks,4,1,0.0,0.0
vim-7.4-macos_x_unix,Neural networks,12,1,0.08333333333333333,1.0
vim-7.4-have_stdlib_h,Neural networks,4,1,0.0,0.0
vim-7.4-use_cr,Neural networks,2,1,0.0,0.0
vim-7.4-archie,Neural networks,3,1,0.3333333333333333,1.0
vim-7.4-proto,Neural networks,88,1,0.011363636363636364,1.0
vim-7.4-user_home,Neural networks,13,1,0.0,0.0
vim-7.4-have_attribute_unused,Neural networks,2,1,0.0,0.0
vim-7.4-xmfocus_ignore,Neural networks,1,1,1.0,1.0
vim-7.4-tciflush,Neural networks,1,1,1.0,1.0
vim-7.4-dflt_maxmemtot,Neural networks,13,1,0.0,0.0
vim-7.4-i_push,Neural networks,40,1,0.025,1.0
vim-7.4-o_noctty,Neural networks,2,1,0.5,1.0
vim-7.4-nbdebug,Neural networks,5,1,0.2,1.0
vim-7.4-words_bigendian,Neural networks,23,1,0.0,0.0
vim-7.4-sco,Neural networks,70,1,0.014285714285714285,1.0
vim-7.4-have_util_msgi18n_h,Neural networks,8,1,0.125,1.0
vim-7.4-sig_ign,Neural networks,2,1,0.0,0.0
vim-7.4-ismaximized,Neural networks,1,1,1.0,1.0
vim-7.4-uint32_t,Neural networks,14,2,0.07142857142857142,0.5
vim-7.4-dos_mouse,Neural networks,1,1,0.0,0.0
vim-7.4-signal,Neural networks,33,1,0.030303030303030304,1.0
vim-7.4-use_im_control,Neural networks,1,1,0.0,0.0
vim-7.4-spell_printtree,Neural networks,20,1,0.0,0.0
vim-7.4-feat_usr_cmds,Neural networks,3,1,0.0,0.0
vim-7.4-echild,Neural networks,7,1,0.14285714285714285,1.0
vim-7.4-special_wildchar,Neural networks,3,1,0.3333333333333333,1.0
vim-7.4-long_long_off_t,Neural networks,1,1,0.0,0.0
vim-7.4-have_gtk_multihead,Neural networks,8,1,0.0,0.0
vim-7.4-xmcshift,Neural networks,1,1,1.0,1.0
vim-7.4-macos_classic,Neural networks,24,1,0.0,0.0
vim-7.4-bt_regexp_dump,Neural networks,14,1,0.0,0.0
vim-7.4-runtime_dirname,Neural networks,14,1,0.0,0.0
vim-7.4-usr_gvimrc_file,Neural networks,1,1,0.0,0.0
vim-7.4-breakcheck_skip,Neural networks,2,1,0.0,0.0
vim-7.4-gvimrc_file,Neural networks,1,1,0.0,0.0
vim-7.4-debug,Neural networks,57,1,0.017543859649122806,1.0
vim-7.4-have_sys_access_h,Neural networks,1,1,0.0,0.0
vim-7.4-dynamic_iconv,Neural networks,21,1,0.0,0.0
vim-7.4-use_xsmp,Neural networks,4,1,0.25,1.0
vim-7.4-hangul_default_keyboard,Neural networks,30,1,0.0,0.0
vim-7.4-feat_mouse_sgr,Neural networks,2,1,0.0,0.0
vim-7.4-all_builtin_tcaps,Neural networks,2,1,0.0,0.0
vim-7.4-wpf_restoretomaximized,Neural networks,1,1,1.0,1.0
vim-7.4-sigtrap,Neural networks,1,1,1.0,1.0
vim-7.4-dynamic_iconv_dll,Neural networks,22,1,0.0,0.0
vim-7.4-selectfont,Neural networks,4,1,0.25,1.0
vim-7.4-spi_getwheelscrolllines,Neural networks,21,1,0.047619047619047616,1.0
vim-7.4-indent_file,Neural networks,2,1,0.0,0.0
vim-7.4-pybytes_asstringandsize,Neural networks,2,1,0.5,1.0
vim-7.4-sigstksz,Neural networks,1,1,1.0,1.0
vim-7.4-sinix,Neural networks,1,2,1.0,0.5
vim-7.4-dynamic_tcl_dll,Neural networks,12,1,0.0,0.0
vim-7.4-cp_utf8,Neural networks,6,1,0.0,0.0
vim-7.4-gettext_noop,Neural networks,25,1,0.04,1.0
vim-7.4-have_tgetent,Neural networks,1,1,0.0,0.0
vim-7.4-apstudio_readonly_symbols,Neural networks,37,1,0.02702702702702703,1.0
vim-7.4-feat_gui_photon,Neural networks,2,1,0.0,0.0
vim-7.4-lc_numeric,Neural networks,4,1,0.0,0.0
vim-7.4-sigsegv,Neural networks,4,1,0.25,1.0
vim-7.4-feat_tiny,Neural networks,1,1,0.0,0.0
vim-7.4-usr_gvimrc_file2,Neural networks,23,1,0.0,0.0
vim-7.4-small_mem,Neural networks,6,1,0.0,0.0
vim-7.4-clear,Neural networks,79,1,0.012658227848101266,1.0
vim-7.4-have_fsync,Neural networks,1,1,1.0,1.0
vim-7.4-dflt_bdir,Neural networks,22,1,0.0,0.0
vim-7.4-feat_wildmenu,Neural networks,1,1,0.0,0.0
vim-7.4-target_api_mac_osx,Neural networks,7,1,0.0,0.0
vim-7.4-broken_toupper,Neural networks,27,1,0.0,0.0
vim-7.4-apf_dodot,Neural networks,21,1,0.047619047619047616,1.0
vim-7.4-feat_beval,Neural networks,1,1,1.0,1.0
vim-7.4-have_x11_sunkeysym_h,Neural networks,9,1,0.0,0.0
vim-7.4-try_abort,Neural networks,6,1,0.0,0.0
vim-7.4-_ibmr2,Neural networks,1,1,1.0,1.0
vim-7.4-tiocgwinsz,Neural networks,1,1,1.0,1.0
vim-7.4-_solaris,Neural networks,8,1,0.125,1.0
vim-7.4-c_plusplus,Neural networks,4,2,0.5,1.0
vim-7.4-vms_tempnam,Neural networks,29,1,0.0,0.0
vim-7.4-osx,Neural networks,6,1,0.0,0.0
vim-7.4-dynamic_mzscheme,Neural networks,24,1,0.0,0.0
vim-7.4-wsdebug_trace,Neural networks,20,1,0.05,1.0
vim-7.4-have_util_debug_h,Neural networks,6,1,0.16666666666666666,1.0
vim-7.4-feat_cscope,Neural networks,3,1,0.0,0.0
vim-7.4-b_imode_im,Neural networks,2,1,0.5,1.0
vim-7.4-range,Neural networks,60,1,0.016666666666666666,1.0
vim-7.4-vim_memcmp,Neural networks,2,1,0.0,0.0
vim-7.4-ptyrange1,Neural networks,1,1,1.0,1.0
vim-7.4-tcl_channel_version_2,Neural networks,9,1,0.0,0.0
vim-7.4-macintosh,Neural networks,8,2,0.0,0.0
vim-7.4-align_long,Neural networks,21,1,0.047619047619047616,1.0
vim-7.4-file_sep,Neural networks,1,1,1.0,1.0
vim-7.4-_irix,Neural networks,2,1,0.5,1.0
vim-7.4-sigemt,Neural networks,1,1,1.0,1.0
vim-7.4-s_ififo,Neural networks,3,1,0.3333333333333333,1.0
vim-7.4-feat_gui_athena,Neural networks,1,1,0.0,0.0
vim-7.4-pyunicode_fromformat,Neural networks,3,1,0.3333333333333333,1.0
vim-7.4-feat_folding,Neural networks,2,1,0.0,0.0
vim-7.4-nbdebug_h,Neural networks,5,1,0.2,1.0
vim-7.4-mz_gc_decl_reg,Neural networks,4,1,0.0,0.0
vim-7.4-one_clipboard,Neural networks,4,1,0.0,0.0
vim-7.4-tempdirnames,Neural networks,4,1,0.0,0.0
vim-7.4-sigusr1,Neural networks,2,1,0.5,1.0
vim-7.4-rtld_local,Neural networks,3,1,0.3333333333333333,1.0
vim-7.4-tiocgpgrp,Neural networks,1,1,1.0,1.0
vim-7.4-viminfo_file2,Neural networks,21,1,0.0,0.0
vim-7.4-isc,Neural networks,77,1,0.012987012987012988,1.0
vim-7.4-vimpackage,Neural networks,5,1,0.2,1.0
vim-7.4-no_builtin_tcaps,Neural networks,1,1,0.0,0.0
vim-7.4-textdomain,Neural networks,7,3,0.42857142857142855,1.0
vim-7.4-sigill,Neural networks,3,1,0.3333333333333333,1.0
vim-7.4-w_ok,Neural networks,4,1,0.25,1.0
vim-7.4-iosize,Neural networks,40,1,0.025,1.0
vim-7.4-setclasslongptr,Neural networks,1,1,1.0,1.0
vim-7.4-have_lstat,Neural networks,6,1,0.0,0.0
vim-7.4-_gcc,Neural networks,26,1,0.038461538461538464,1.0
vim-7.4-namlen,Neural networks,2,1,0.5,1.0
vim-7.4-_dcc,Neural networks,3,1,0.0,0.0
vim-7.4-ttm_setmaxtipwidth,Neural networks,23,1,0.043478260869565216,1.0
vim-7.4-bebox,Neural networks,5,1,0.0,0.0
vim-7.4-main,Neural networks,92,1,0.010869565217391304,1.0
vim-7.4-feat_arabic,Neural networks,4,1,0.0,0.0
vim-7.4-magick,Neural networks,2,2,1.0,1.0
vim-7.4-unicode16,Neural networks,4,1,0.25,1.0
vim-7.4-inet_sockets,Neural networks,23,1,0.043478260869565216,1.0
vim-7.4-feat_langmap,Neural networks,3,1,0.0,0.0
vim-7.4-s_ixgrp,Neural networks,1,1,1.0,1.0
vim-7.4-use_term_console,Neural networks,1,1,0.0,0.0
vim-7.4-feat_xterm_save,Neural networks,2,1,0.0,0.0
vim-7.4-small_malloc,Neural networks,17,1,0.0,0.0
vim-7.4-no_console_input,Neural networks,1,1,0.0,0.0
vim-7.4-have_sys_resource_h,Neural networks,7,1,0.0,0.0
vim-7.4-cursor_shape,Neural networks,5,1,0.0,0.0
vim-7.4-wsdebug_sense,Neural networks,26,1,0.038461538461538464,1.0
vim-7.4-spi_setwheelscrolllines,Neural networks,21,1,0.047619047619047616,1.0
vim-7.4-ebcdic,Neural networks,17,1,0.058823529411764705,1.0
vim-7.4-feat_footer,Neural networks,6,1,0.0,0.0
vim-7.4-check_inode,Neural networks,2,1,0.5,1.0
vim-7.4-feat_clipboard,Neural networks,2,1,0.0,0.0
vim-7.4-mch_errmsg,Neural networks,2,1,0.0,0.0
vim-7.4-_integration_h,Neural networks,13,1,0.07692307692307693,1.0
vim-7.4-ccm_setunicodeformat,Neural networks,4,1,0.25,1.0
vim-7.4-beos_dr8,Neural networks,10,1,0.1,1.0
vim-7.4-sigsys,Neural networks,1,1,1.0,1.0
vim-7.4-m_unix,Neural networks,55,1,0.0,0.0
vim-7.4-debug_mac_dialog_hotkeys,Neural networks,1,1,0.0,0.0
vim-7.4-have_getcwd,Neural networks,1,1,0.0,0.0
vim-7.4-feat_sun_workshop,Neural networks,8,1,0.125,1.0
vim-7.4-xpm_h,Neural networks,19,1,0.0,0.0
vim-7.4-feat_shortcut,Neural networks,5,1,0.2,1.0
vim-7.4-has_bw_flags,Neural networks,1,1,0.0,0.0
vim-7.4-useman_s,Neural networks,2,1,0.5,1.0
vim-7.4-sigpwr,Neural networks,1,1,1.0,1.0
vim-7.4-lua_version_num,Neural networks,2,1,0.5,1.0
vim-7.4-_posix_threads,Neural networks,21,1,0.047619047619047616,1.0
vim-7.4-_win32_winnt,Neural networks,3,1,0.0,0.0
vim-7.4-eto_ignorelanguage,Neural networks,53,1,0.0,0.0
vim-7.4-vaxc,Neural networks,3,1,0.3333333333333333,1.0
vim-7.4-syntax_hl,Neural networks,8,1,0.0,0.0
vim-7.4-dos,Neural networks,50,1,0.02,1.0
vim-7.4-_reentrant,Neural networks,1,1,1.0,1.0
vim-7.4-startuptime,Neural networks,4,1,0.25,1.0
vim-7.4-feat_searchpath,Neural networks,5,1,0.0,0.0
vim-7.4-ttym_sgr,Neural networks,11,1,0.09090909090909091,1.0
vim-7.4-msdos,Neural networks,23,1,0.043478260869565216,1.0
vim-7.4-csidl_common_desktopdirectory,Neural networks,45,1,0.022222222222222223,1.0
vim-7.4-use_fopen_noinh,Neural networks,2,1,0.0,0.0
vim-7.4-have_sys_ndir_h,Neural networks,2,1,0.0,0.0
vim-7.4-feat_sign_icons,Neural networks,3,1,0.0,0.0
vim-7.4-_sequent_,Neural networks,15,1,0.0,0.0
vim-7.4-sighas3args,Neural networks,1,1,1.0,1.0
vim-7.4-tiocsctty,Neural networks,1,1,1.0,1.0
vim-7.4-constants,Neural networks,5,1,0.0,0.0
vim-7.4-os2,Neural networks,19,1,0.05263157894736842,1.0
vim-7.4-dosinst,Neural networks,3,1,0.3333333333333333,1.0
vim-7.4-stat_ignores_slash,Neural networks,1,1,0.0,0.0
vim-7.4-jumplist_rotate,Neural networks,9,1,0.0,0.0
vim-7.4-usememcpy,Neural networks,3,1,0.3333333333333333,1.0
vim-7.4-use_unicode_digraphs,Neural networks,4,1,0.0,0.0
vim-7.4-use_thread_local,Neural networks,8,1,0.125,1.0
vim-7.4-hpux_digraphs,Neural networks,15,1,0.06666666666666667,1.0
vim-7.4-feat_browse,Neural networks,3,1,0.0,0.0
vim-7.4-vim_memmove,Neural networks,1,1,0.0,0.0
vim-7.4-py_unicode_use_ucs_functions,Neural networks,1,1,0.0,0.0
vim-7.4-sigxcpu,Neural networks,1,1,1.0,1.0
vim-7.4-dos16,Neural networks,3,1,0.0,0.0
vim-7.4-ruby_init_stack,Neural networks,4,2,0.25,0.5
vim-7.4-macos_x,Neural networks,22,1,0.045454545454545456,1.0
vim-7.4-o_nonblock,Neural networks,2,1,0.5,1.0
vim-7.4-have_aix_acl,Neural networks,1,1,0.0,0.0
vim-7.4-have_config_h,Neural networks,4,1,0.0,0.0
vim-7.4-onlcr,Neural networks,1,1,1.0,1.0
vim-7.4-have_sandbox,Neural networks,1,1,0.0,0.0
vim-7.4-csidl_common_programs,Neural networks,2,1,0.5,1.0
vim-7.4-old_djgpp,Neural networks,4,1,0.25,1.0
vim-7.4-feat_huge,Neural networks,1,1,0.0,0.0
vim-7.4-tcl_minor_version,Neural networks,12,1,0.08333333333333333,1.0
vim-7.4-win32,Neural networks,65,1,0.015384615384615385,1.0
vim-7.4-_cdecl,Neural networks,12,2,0.16666666666666666,1.0
vim-7.4-xpm_numbers,Neural networks,13,1,0.0,0.0
vim-7.4-s_isreg,Neural networks,6,1,0.16666666666666666,1.0
vim-7.4-have_fchdir,Neural networks,1,1,0.0,0.0
vim-7.4-sigalrm,Neural networks,2,1,0.5,1.0
vim-7.4-cygwin32,Neural networks,3,1,0.0,0.0
vim-7.4-sigwindow,Neural networks,1,1,1.0,1.0
vim-7.4-have_usleep,Neural networks,1,1,0.0,0.0
vim-7.4-double_click,Neural networks,28,1,0.03571428571428571,1.0
vim-7.4-feat_printer,Neural networks,2,1,0.0,0.0
vim-7.4-needfunctionprototypes,Neural networks,1,1,1.0,1.0
vim-7.4-sigprotoarg,Neural networks,4,1,0.25,1.0
vim-7.4-u_debug,Neural networks,57,1,0.017543859649122806,1.0
vim-7.4-tbstyle_flat,Neural networks,7,1,0.14285714285714285,1.0
vim-7.4-have_termcap_h,Neural networks,2,1,0.0,0.0
vim-7.4-small_wchar_t,Neural networks,7,1,0.0,0.0
vim-7.4-rarray_ptr,Neural networks,1,1,1.0,1.0
vim-7.4-usr_vimrc_file2,Neural networks,24,1,0.0,0.0
vim-7.4-sequent,Neural networks,15,1,0.0,0.0
vim-7.4-feat_proportional_fonts,Neural networks,10,1,0.0,0.0
vim-7.4-terminfo,Neural networks,6,1,0.16666666666666666,1.0
vim-7.4-_aix,Neural networks,4,1,0.25,1.0
vim-7.4-macos,Neural networks,22,1,0.045454545454545456,1.0
vim-7.4-sigprof,Neural networks,1,1,1.0,1.0
vim-7.4-next,Neural networks,94,1,0.010638297872340425,1.0
vim-7.4-feat_mouse_pterm,Neural networks,1,1,0.0,0.0
vim-7.4-sigfpe,Neural networks,3,1,0.3333333333333333,1.0
vim-7.4-python_home,Neural networks,9,1,0.0,0.0
vim-7.4-ospeed_extern,Neural networks,5,1,0.2,1.0
vim-7.4-have_solaris_acl,Neural networks,1,1,0.0,0.0
vim-7.4-dynamic_python,Neural networks,26,1,0.0,0.0
